Subject_ID,Skill_Hand,Skill_Computed,Sgm_ID,Dem,GQ_X,GQ_Y,GQ_Z,GQ_RX,GQ_RY,GQ_RZ,avg_F_X,avg_F_Y,avg_F_Z,avg_T_X,avg_T_Y,avg_T_Z,max_F_X,max_F_Y,max_F_Z,max_T_X,max_T_Y,max_T_Z,Pressure_Thumb,Pressure_Index,Pressure_Middle,Pressure_Ring,Pressure_Pinky,Pressure_Palm,max_subsegments,subsegm_X,subsegm_Y,subsegm_Z,avg_VR_Skill,avg_VR_TaskPace,avg_VR_pbCoord,avg_VR_pbGrasp,avg_VR_pbMove,avg_VR_EstimatedFT
40,1,0,2,13,0.47736,1.317,0.87935,0.21563,0.35072,0.33815,2.4911,0.38544,-0.0301,0.011322,-0.33204,-0.025511,16.17,5.6577,4.1276,0.63087,0.085465,0.0057782,0.25,66.083,52.25,15.75,7.3333,4.1579,8,6,8,5,3,2,0,0,0,2
40,1,0,2,14,0.26637,1.3918,0.84706,0.65411,1.2449,0.2528,2.8426,0.57594,0.071452,0.039196,-0.35293,-0.032566,18.327,2.5794,1.8363,0.29336,0.043076,0.0039741,0,55.667,11.667,6.0833,9.1667,3.9474,8,6,8,5,3,2,0,0,0,2
40,1,0,2,15,0.54158,0.95117,0.41753,0.79118,0.79325,0.18642,3.5369,0.77986,0.27533,0.048124,-0.42678,-0.037056,18.079,4.2149,5.8831,0.46416,0.045701,0.011469,0,47.167,10.083,4.4167,8.5833,3.9211,8,6,8,5,3,2,0,0,0,1
40,1,0,2,16,0.60447,1.3884,0.67961,0.2351,0.46586,0.36043,4.5433,-1.0438,0.51803,-0.18226,-0.5418,-0.053179,18.61,0.58845,8.0547,0.035641,0.021721,0.0092636,0,60.583,31.583,10.333,8.75,3.9474,8,6,8,5,3,2,0,0,0,2
40,1,0,2,17,0.25073,0.70282,0.17866,0.66635,1.5432,1.014,2.6741,0.11794,0.99322,-0.01483,-0.35383,-0.045154,16.751,1.5582,6.7915,0.17016,0.045954,0.0045834,0,46.083,17,1.9167,7.5833,3.9211,8,6,8,5,4,2,0,0,0,2
40,1,0,2,18,0.19268,1.4494,0.6617,0.30155,0.65312,0.35515,3.8723,-0.30302,0.33117,-0.089849,-0.46946,-0.028446,16.295,1.0318,6.3972,0.10014,0.040198,0.0053421,0,50,24.083,6.9167,6.25,3.9342,8,6,8,5,2,2,0,0,1,1
40,1,0,2,19,0.33822,1.6224,0.6861,0.39041,0.48561,0.44474,3.0077,0.26816,0.8144,-0.010013,-0.38875,-0.018978,17.976,3.5759,11.72,0.43376,0.039856,0.0059304,0,47.333,21.667,9.0833,6.1667,4.0395,8,6,8,5,2,2,0,0,1,1
40,1,0,2,20,0.20641,1.0941,0.46154,0.14256,0.15862,0.36525,3.1621,0.23115,-0.60052,-0.025417,-0.42401,-0.022414,16.861,1.732,3.7516,0.20555,0.04478,0.013979,0,50.083,27.5,9.25,6,4.0658,8,6,8,5,2,2,0,0,1,1
41,0,0,2,1,1.8739,1.0045,0.96782,0.022463,0.0223,0.34137,7.2361,2.2355,-1.6087,0.23396,-0.87209,-0.055911,25.701,18.402,8.9145,2.106,0.079257,0.040017,6.25,57.667,38.417,15.917,14.833,10.933,5,5,5,4,3,2,0,0,0,2
41,0,0,2,2,0.49288,0.87804,0.34076,0.75605,0.04567,1.1715,5.1065,2.4011,0.13538,0.2419,-0.68847,-0.049712,24.499,16.917,4.4443,1.9153,0.078125,0.052233,4.0833,10.167,6.4167,11.083,9,5.3026,5,5,5,4,4,2,0,0,0,2
41,0,0,2,3,1.0915,1.9453,1.0285,0.0012717,0.0012897,0.0072006,7.9216,4.109,-5.3337,0.40853,-0.98142,-0.043807,30.168,18.463,0.53091,2.1321,0.10444,0.0083852,0.91667,16.25,24.75,17.5,8.625,6.1111,5,5,5,4,4,2,0,1,0,3
41,0,0,2,4,0.87885,1.244,0.70149,0.020676,0.018261,0.27902,7.8277,4.8562,-1.2424,0.37706,-0.7385,-0.040776,31.332,23.071,7.196,2.4437,0.071344,0.025835,0.75,65.75,19.417,19.333,8.375,8.9556,5,5,5,4,3,2,0,0,0,2
41,0,0,2,5,3.171,1.2418,0.9405,0.040363,0.044086,0.51138,9.8131,2.5689,-2.8199,0.33923,-1.1239,-0.083252,36.318,18.637,10.075,2.4441,0.032822,0.0016662,0.58333,47.167,22.25,23.25,10.917,9.2222,5,5,5,4,4,2,0,0,0,3
41,0,0,2,6,2.7896,1.0613,1.134,0.0093292,0.0096928,0.20454,3.4242,3.0282,0.48369,0.3804,-0.47343,-0.023578,21.532,13.91,7.1647,1.6714,0.068035,0.026204,1.25,36.917,27.917,22.5,9.5833,7.8444,5,5,5,4,4,2,0,0,0,2
41,0,0,2,7,0.46982,2.1785,0.49567,0.0069709,0.0054558,0.090891,12.882,3.3271,3.283,0.42568,-1.4429,-0.078665,32.633,16.817,15.235,2.1489,0.035926,0.0065813,2.3333,58.333,21.5,27.167,9.9375,6.8444,5,5,5,4,3,2,0,0,0,2
41,0,0,2,8,0.21101,2.5798,1.1766,0.35595,0.0083661,0.1675,9.3949,2.1474,-0.12763,0.13262,-1.0844,-0.089922,28.154,9.8299,13.505,1.3423,0.014696,0.001741,7.0833,45.083,29.583,24.333,12.25,10.844,5,5,5,4,3,2,0,0,0,3
41,0,0,2,9,0.50316,1.5426,0.87495,0.5669,0.022781,0.20394,7.5851,2.9828,-3.2718,0.3437,-0.86721,-0.051262,28.62,14.3,2.5188,1.7916,0.079302,0.012576,1.75,38.417,21,20.25,10.583,12.822,5,5,5,4,3,2,0,1,0,2
41,0,0,2,10,3.7012,0.48391,0.65194,0.0097289,0.11022,0.11595,5.1766,1.0458,-1.8927,0.099796,-0.57194,-0.0283,22.967,6.0786,0.7486,0.76799,0.012676,0.0068695,0.33333,42.833,26.25,29.333,13.333,11.511,5,5,5,4,2,2,0,1,0,2
41,0,0,2,11,0.69457,0.35655,1.1483,0.019267,0.025418,0.27715,7.7273,2.8539,-2.1867,0.29547,-0.96614,-0.046139,28.499,10.894,0.39212,1.225,0.028801,0.011048,0,11.5,11.583,11,9.8125,4.9868,5,5,5,4,2,2,0,1,0,2
41,0,0,2,12,1.3961,1.3272,1.1282,0.0064515,0.0069158,0.11966,9.072,1.1747,-0.84123,0.1042,-1.0681,-0.093916,33.065,10.981,8.0536,1.2611,0.021592,0.012939,0,42.75,29.833,19,15.688,9.0889,5,5,5,4,3,2,0,1,0,2
41,0,0,2,13,0.6867,1.5875,0.91034,0.008613,0.0092597,0.15196,5.9887,2.3017,-2.7965,0.26967,-0.67143,-0.032836,24.442,14.041,2.6326,1.6169,0.028465,0.013961,0,62,21.083,21.917,9.4167,9.4222,5,5,5,4,3,2,0,1,0,2
41,0,0,2,14,1.3124,0.76344,0.62901,0.0067944,0.0080302,0.17049,8.4384,3.6742,-2.2136,0.3123,-0.83156,-0.044792,30.879,15.563,1.9522,1.8783,0.01545,0.06782,1.0833,26.583,16.083,20.25,8.75,6.3556,5,5,5,4,2,2,0,0,1,2
44,1,1,2,1,0.43877,0.42571,0.39428,0.48362,0.23344,0.019796,2.315,1.3548,-0.070934,0.13083,-0.33015,-0.018779,22.25,11.402,1.1095,1.2784,0.066113,0.0048012,4.4167,148.42,55,12.333,3.5,15,1,1,1,1,3,2,0,0,0,2
44,1,1,2,2,0.49999,0.3687,0.22306,0.41937,0.13337,0.32133,4.8751,0.97088,0.061377,0.078277,-0.61533,-0.034646,30.838,4.161,2.7667,0.36013,0.051301,0.001705,5.8333,125.67,53.083,9.75,2.8333,11.222,1,1,1,1,4,2,0,0,0,2
44,1,1,2,3,0.63913,1.3402,0.38888,0.96577,0.023069,0.7097,5.503,0.8324,-0.89327,0.059997,-0.63394,-0.062775,29.662,5.6276,0.63084,0.59168,0.057528,0.0046127,3.75,78.5,44,11.083,3.1667,17.067,1,1,1,1,4,2,0,0,0,2
44,1,1,2,4,0.44551,0.35806,0.32202,0.49488,0.22732,0.34434,3.2866,1.2754,-0.059192,0.098473,-0.42811,-0.025691,24.087,6.7954,0.42752,0.62533,0.075269,0.0065791,3.9167,74.083,35.833,10.333,3.1667,13.133,1,1,1,1,4,2,0,0,0,2
44,1,1,2,5,0.42509,0.61069,0.29505,0.12315,0.029397,0.26261,4.0935,1.2338,0.1689,0.12215,-0.44176,-0.049436,26.094,6.9792,3.6095,0.89348,0.054269,0.001378,5,87.167,31.667,9.4167,2.875,11.8,1,1,1,1,4,2,0,0,0,2
44,1,1,2,6,0.47528,0.93238,0.24588,0.87483,0.019014,0.208,6.0718,-0.74234,1.0059,-0.10924,-0.83791,-0.083507,27.058,1.8049,9.0529,0.17635,0.051257,0.0029415,5.75,92.083,49.5,11.167,3,15.622,1,1,1,1,3,2,0,0,0,2
44,1,1,2,7,0.79104,0.83495,0.6026,0.91469,0.12215,0.77005,4.5468,0.28549,0.95866,0.010923,-0.58774,-0.051403,22.304,2.0896,6.6109,0.19066,0.038134,0.00249,5.6667,85.583,63.25,11.167,3.25,17.422,1,1,1,1,3,2,0,0,0,1
44,1,1,2,8,0.62776,0.88609,0.37887,0.21392,0.023226,0.35791,5.6358,0.055745,1.9041,-0.010538,-0.7022,-0.040753,20.664,1.0822,8.5843,0.15293,0.034279,0.0032085,6.25,95.667,36.917,8,2.9375,11.8,1,1,1,1,2,2,0,0,0,1
44,1,1,2,9,0.56408,0.77092,0.39759,0.32404,0.019007,0.20966,3.8265,0.070184,1.8941,0.0015884,-0.46799,-0.054899,19.277,2.7179,11.527,0.29089,0.068107,0.0032957,3.75,115.67,46.417,12,3.75,14.622,1,1,1,1,3,2,0,0,0,2
44,1,1,2,10,0.92493,1.5888,0.6548,1.0015,0.028368,0.19571,4.4801,0.052025,2.051,-0.0098594,-0.53053,-0.053358,21.441,4.5833,15.344,0.46155,0.049318,0.0059921,0.41667,72,44.833,10.5,2.9375,14.2,1,1,1,1,4,2,0,0,0,2
44,1,1,2,11,0.31736,0.90737,0.21384,0.015187,0.01042,0.36211,8.0345,-1.4757,3.175,-0.14606,-0.89577,-0.10571,24.047,0.54828,14.858,0.10994,0.0023009,0.0014724,0.75,65.083,15.667,3.8333,2.625,8.0889,1,1,1,1,4,2,0,0,0,2
44,1,1,2,12,0.4101,0.47258,0.11946,0.029352,0.20014,0.038409,5.5351,-1.8098,2.6293,-0.19888,-0.71623,-0.079215,20.673,2.2756,13.085,0.22307,0.032021,0.0041482,8.3333,167,79.583,24.417,3.25,23.333,1,1,1,1,4,2,0,0,0,2
44,1,1,2,13,0.40274,0.59733,0.43204,0.20135,0.020301,0.17691,3.4626,0.27174,0.57446,0.0072647,-0.39307,-0.060681,20.766,5.0978,6.8936,0.31545,0.074812,0.004303,4.1667,102.75,40.583,9.0833,2.5833,8.6667,1,1,1,1,3,2,0,0,0,2
44,1,1,2,14,1.0066,0.48738,0.26335,0.23832,0.2279,0.66055,5.5167,-0.72574,1.8183,-0.10023,-0.61644,-0.068404,26.499,1.186,13.156,0.051598,0.069173,0.0035139,4.5833,158.92,61.25,23.917,3.4167,17.889,1,1,1,1,4,2,0,0,0,2
44,1,1,2,15,0.54488,0.65136,0.054819,0.6032,0.040653,0.097276,7.0228,-0.49381,3.1933,-0.14576,-0.82417,-0.086472,27.43,4.996,24.439,0.16417,0.059202,0.0025187,3.25,149.58,47.25,13.583,3.1667,11.4,1,1,1,1,4,2,0,0,0,2
44,1,1,2,16,0.72099,0.42717,0.16207,0.8331,0.066469,0.29625,3.4384,0.039237,1.2361,-0.011633,-0.41087,-0.042459,22.338,2.0706,6.1755,0.17183,0.26588,0.0030982,0,133.92,45.917,10.333,2.6667,4.2889,1,1,1,1,3,2,0,0,0,2
44,1,1,2,17,0.80647,1.2007,0.63844,0.2453,0.077052,0.12576,7.102,-0.61598,0.81253,-0.11487,-0.79711,-0.098814,21.374,7.4043,6.2758,0.59385,0.0299,0.0018288,14.25,92.833,60.667,13.083,3.25,14.044,1,1,1,1,4,2,0,0,0,2
44,1,1,2,18,0.51984,0.31295,0.27851,0.10952,0.10674,0.27403,5.5311,0.4554,-0.19871,-0.041708,-0.57989,-0.068057,27.081,6.9562,2.3689,0.19187,0.027642,0.0021776,8.8333,119.25,50.667,8.1667,3,10.489,1,1,1,1,3,2,0,0,0,2
45,1,1,2,1,0.69707,0.99741,0.09848,0.018793,0.021121,0.9083,3.4331,2.9087,-2.8322,0.30861,-0.50561,-0.021322,22.101,17.35,0.73683,2.0994,0.059516,0.014958,0.33333,75.917,38.333,9.0833,5.25,17.689,1,1,1,1,3,2,1,1,0,2
45,1,1,2,2,0.63583,0.25429,0.26191,0.0087387,0.11835,0.090553,5.637,1.9826,-3.2527,0.26301,-0.6423,-0.033916,26.404,13.291,1.3407,1.6358,0.065611,0.0022163,1.6667,11.063,137,6.5833,11.75,26.6,1,1,1,1,2,2,1,1,0,2
45,1,1,2,3,0.97466,0.052634,1.2251,0.0015772,0.0017936,0.0015598,5.8438,2.2437,-2.7701,0.24628,-0.68237,-0.06106,26.835,10.387,0.73269,1.2677,0.031332,0.0020668,2.75,26.688,76.5,3.4167,7.3333,14.667,1,1,1,1,4,2,0,0,0,2
45,1,1,2,4,0.57999,0.38982,0.027983,0.00029841,0.00030457,0.001179,6.7636,2.7742,-3.6052,0.28799,-0.73605,-0.017762,24.458,11.196,0.72357,1.3822,0.033525,0.0093297,0.83333,40.375,102,4.8333,4.5,47.067,1,1,1,1,3,2,0,0,0,2
45,1,1,2,5,1.1728,0.94807,0.93762,0.016467,0.018807,0.018149,7.0101,0.29624,-3.2342,0.12391,-0.80741,-0.077357,29.008,7.3377,1.2647,1.261,0.057248,0.0013414,15.5,69.167,56,13,7.4167,28.711,1,1,1,1,3,3,0,0,0,2
45,1,1,2,6,0.8394,0.80352,0.39025,0.026018,0.59124,0.76127,6.0882,1.2767,-2.9537,0.14717,-0.63568,-0.08481,31.159,11.219,1.3203,1.4635,0.058352,0.002914,21,101.92,52.917,8,5.5,18.6,1,1,1,1,3,2,0,0,0,2
45,1,1,2,7,0.66824,0.69499,0.31347,0.01737,0.63547,0.41385,4.2539,-0.13603,-2.8004,-0.016873,-0.50501,-0.071963,25.136,5.5668,0.75858,0.42016,0.056806,0.0018268,13.333,101,40.333,7.5833,10.083,18.378,1,1,1,1,4,2,0,0,0,2
45,1,1,2,8,1.3098,0.35942,0.31599,0.0072317,0.018351,0.013389,3.4906,0.59438,-3.7162,0.06117,-0.38131,-0.041736,24.007,8.4437,0.76174,1.0422,0.075554,0.0032014,22.417,89.25,44.417,7.75,12.583,21.289,1,1,1,1,4,2,0,0,0,2
45,1,1,2,9,0.9309,0.91053,0.52005,0.0059766,0.006224,0.0068201,4.7035,0.46731,-3.716,0.082966,-0.48912,-0.05595,20.663,3.8847,0.36869,0.51159,0.040536,0.002941,20.833,86.417,81.083,6.8333,4.6667,26.6,1,1,1,1,4,2,0,1,0,2
45,1,1,2,10,0.49986,0.30888,0.31891,0.080702,0.13536,0.11549,3.7576,0.52337,-2.1371,0.042749,-0.39884,-0.04233,22.937,2.6439,1.08,0.29625,0.10212,0.0027254,2.9167,131.42,97.833,6.5,3.9167,33.333,1,1,1,1,3,3,0,0,0,2
45,1,1,2,11,1.5791,0.85233,1.5148,0.025282,0.039356,0.026127,4.4446,1.4433,-3.1835,0.076751,-0.48218,-0.030661,21.465,9.9136,0.76337,0.56942,0.040428,0.0053855,23.167,57,56.167,12.667,6.25,28.444,1,1,1,1,4,2,0,0,0,2
45,1,1,2,12,2.0735,0.48642,1.1618,0.0027871,0.011396,0.0028191,4.3138,0.94356,-2.6902,0.12351,-0.54409,-0.050805,19.949,5.4922,2.7787,0.6114,0.075578,0.0038192,10.833,59.167,29.083,8.6667,13.167,23.756,1,1,1,1,4,2,0,0,0,2
46,1,0,2,1,1.558,0.79031,0.60268,0.19539,0.156,0.82724,4.9822,1.8988,-4.5081,0.24718,-0.50278,-0.027208,25.878,18.153,1.5646,2.242,0.026782,0.023894,0,61.25,32.5,12.083,13.917,3.8026,9,4,4,9,3,2,0,0,0,3
46,1,0,2,2,0.59532,0.32274,0.10295,0.027025,0.022108,0.084633,8.2247,5.259,-5.406,0.64727,-1.0035,-0.058434,28.11,20.192,0.71201,2.3662,0.10577,0.043935,3.75,97.833,137,17.583,18,5.5938,9,4,4,9,4,2,0,0,0,2
46,1,0,2,3,0.91094,0.40644,0.343,1.184,0.28201,1.3303,8.3836,2.5063,-6.9743,0.2383,-1.0427,-0.078734,37.892,15.74,0.81131,1.9125,0.070159,0.0077139,0,135.25,26.167,10.667,11.917,4.0938,9,4,4,9,4,2,0,0,0,2
46,1,0,2,4,0.70747,1.523,0.44139,0.10697,0.094054,0.26883,7.4002,2.6441,-5.24,0.29832,-0.97976,-0.040855,29.514,18.221,0.86313,2.0829,0.048732,0.0026549,0,48.667,33.5,15.833,13.667,3.4474,9,4,4,9,4,2,0,0,0,2
46,1,0,2,5,1.8643,1.1952,0.78387,0.10964,0.1053,0.3216,4.8853,3.2681,-4.1388,0.30014,-0.69317,-0.040652,29.522,21.818,1.0167,2.607,0.095121,0.0088562,2.25,21.938,32.833,14.667,10.5,3.25,9,4,4,9,3,2,0,0,0,2
46,1,0,2,6,1.3985,0.54546,0.97954,0.28747,0.2484,0.23699,5.3532,6.0601,-5.1082,0.72665,-0.68996,-0.047856,27.224,26.796,2.3819,3.1643,0.18874,0.027566,8.8333,76.167,49,16.25,12.167,3.7111,9,4,4,9,3,2,0,1,0,2
46,1,0,2,7,1.1255,1.6419,0.58524,0.75816,0.12996,0.3515,4.901,4.6842,-4.9118,0.54882,-0.60034,-0.020566,28.405,22.509,3.9046,2.6979,0.10712,0.03529,1.9167,21.5,18.167,12.417,10.167,3.1579,9,4,4,9,2,1,1,1,1,1
46,1,0,2,8,1.1331,1.2675,0.86349,0.13718,0.22299,0.44757,6.8834,4.8271,-13.374,0.50619,-1.0431,-0.056357,28.22,15.783,2.0622,1.9839,0.23229,0.01913,3.0833,37,50.333,8.25,10.083,3.7813,9,4,4,9,4,2,0,0,0,2
46,1,0,2,9,2.5051,1.1328,1.275,0.42472,0.48102,0.23674,7.9177,5.9374,-7.9436,0.71879,-0.9458,-0.12523,41.387,25.115,1.0026,3.1307,0.21737,0.025777,0.33333,47.833,32.917,8.4167,14.583,3.6889,9,4,4,9,3,1,0,1,0,2
46,1,0,2,10,0.49579,0.6177,0.42069,0.020878,0.014915,0.025245,8.3943,5.0909,-8.0988,0.6103,-1.0638,-0.1117,38.253,20.947,1.1498,2.5755,0.084253,0.0050962,1.6667,36.375,81.25,10.5,14.583,3.7333,9,4,4,9,4,2,0,0,0,2
46,1,0,2,11,1.4384,0.47964,0.47946,0.017621,0.017372,0.16369,7.3682,6.6267,-8.168,0.74219,-0.89288,-0.081051,34.503,28.273,1.1185,3.3171,0.088628,0.0042537,0.75,127.58,87.833,9.6667,14,4.7111,9,4,4,9,4,2,0,0,0,2
47,1,0,2,1,2.1552,0.37528,0.37976,0.15137,0.075287,0.21422,2.3195,4.0634,-2.0862,0.46351,-0.29584,-0.028111,16.781,21.227,0.4787,2.4312,0.065667,0.0046969,2.75,108.83,100.25,19.333,9.8333,10.911,10,6,6,10,3,2,0,0,0,2
47,1,0,2,2,0.98819,0.58204,0.80316,0.029436,0.028929,0.052734,8.9747,7.3846,-3.8147,0.79691,-1.1132,-0.092858,22.706,21.154,0.58768,2.4692,0.060995,0.0046219,0.33333,75,51.917,11.417,7.6667,3.1842,10,6,6,10,2,1,0,0,0,1
47,1,0,2,3,0.95712,1.1072,0.34091,0.020539,0.018811,0.21639,4.6557,4.3741,-0.36036,0.49536,-0.57211,-0.075874,17.025,18.108,5.0138,2.0513,0.05837,0.0043931,1.9167,53.583,50.917,19.25,9.9167,2.8816,10,6,6,10,3,2,0,0,0,2
47,1,0,2,4,0.78714,1.7345,0.18123,0.0019247,0.0018476,0.0071152,4.8145,3.8812,-1.7357,0.37301,-0.57329,-0.075096,19.381,15.263,5.6894,1.7386,0.064167,0.0053827,0.66667,1.75,59.25,15.333,10.25,2.9079,10,6,6,10,2,2,0,0,1,2
47,1,0,2,5,1.1884,0.43025,0.09856,0.061874,0.077874,0.68038,5.2568,0.81552,1.3961,0.072617,-0.63829,-0.079548,18.021,8.8715,10.197,0.9923,0.032454,0.0040089,3.0833,106.42,102.42,17,11.833,6.9556,10,6,6,10,2,2,0,0,0,2
47,1,0,2,6,0.69332,0.058637,0.50084,0.061126,0.67084,0.079736,4.0531,2.2449,-1.4333,0.27599,-0.54368,-0.070936,15.448,11.557,11.66,1.3282,0.10291,0.0049476,2,92.083,47.333,11.583,9.9167,4.9111,10,6,6,10,3,1,0,0,0,2
47,1,0,2,7,1.1763,0.8134,0.22182,0.10626,0.067476,0.52466,3.4659,3.3871,-0.93707,0.34516,-0.47298,-0.062636,19.887,17.992,6.7339,2.0979,0.059416,0.003058,2,102.58,55.583,12.833,11.833,6.7111,10,6,6,10,3,2,0,0,0,2
47,1,0,2,8,0.75025,0.91514,0.19987,0.10553,0.098946,0.33255,3.2264,5.1979,-2.5782,0.55922,-0.37296,-0.052485,15.998,18.56,8.8203,2.1497,0.31803,0.010347,2,65.583,37.667,14.917,11,2.8421,10,6,6,10,3,2,0,0,0,2
47,1,0,2,9,1.0077,0.33134,0.59257,0.0073916,0.0075262,0.0072451,3.9142,3.9801,-0.79869,0.42995,-0.54271,-0.069425,17.483,16.686,4.8538,1.9028,0.087227,0.0044503,1.8333,19,52.5,16.583,11.667,2.8,10,6,6,10,3,2,0,0,0,2
47,1,0,2,10,0.53198,1.0492,0.16166,0.18637,0.13496,0.87575,3.2529,5.3279,-2.8948,0.5855,-0.43982,-0.034306,15.877,21.149,9.8353,2.4659,0.10044,0.04305,0,53.25,81,16.667,9.3333,2.8816,10,6,6,10,2,2,0,0,1,2
47,1,0,2,11,1.0129,0.35846,0.13043,0.03818,0.037866,0.1692,4.0798,1.2081,0.61157,0.092275,-0.54067,-0.074438,15.1,8.5476,8.3929,0.87025,0.070286,0.0056464,0.5,69.083,62,13.333,9.4167,3.9778,10,6,6,10,3,2,0,0,0,2
48,1,0,2,1,0.16131,0.55565,0.46557,0.16085,0.10108,0.24849,2.619,0.72033,0.92162,0.07341,-0.31334,-0.026472,15.332,4.0081,4.3194,0.64315,0.054832,0.0119,1.25,30.25,10.083,0.41667,5.25,1.5778,3,1,2,3,3,1,0,0,0,2
48,1,0,2,2,0.57088,0.1884,1.1823,0.23665,0.10425,0.265,3.6493,1.2054,0.06936,0.1156,-0.3911,-0.040623,17.624,4.7574,1.7548,0.55227,0.03433,0.0069938,1.0833,32.25,20.417,5.75,7.1667,1.0921,3,1,2,3,4,1,0,0,0,2
48,1,0,2,3,0.61376,0.28198,1.0628,1.3105,0.11999,2.0594,5.2981,0.81958,0.14736,0.079845,-0.60668,-0.065905,21.086,4.9131,2.8271,0.55086,0.032755,0.0037993,5.8333,40.667,15.917,4.75,3.9167,1.2222,3,1,2,3,4,1,0,0,0,2
48,1,0,2,4,1.3676,0.65751,1.9684,1.0328,0.35932,0.65728,2.24,0.22956,0.34872,0.0014826,-0.32157,-0.021638,16.899,5.2447,7.9982,0.60547,0.054256,0.0053694,6,18.25,6.6667,1.8333,2.9167,0.81579,3,1,2,3,3,1,0,0,0,2
48,1,0,2,5,1.8397,0.47774,0.7783,0.35033,0.20887,0.28291,5.6727,-0.1382,1.2598,-0.11547,-0.66573,-0.082016,21.621,6.617,7.6225,0.75813,0.049533,0.0083589,3.1667,25.375,20.25,7.25,5.75,2.4222,3,1,2,3,4,1,0,0,0,2
48,1,0,2,6,2.1717,0.15342,0.16497,0.35965,0.079407,0.15166,4.766,0.94583,0.88109,0.08069,-0.57423,-0.065417,20.177,7.368,4.6535,0.84361,0.052108,0.0027601,4,26.5,20.917,10.5,7.5,1.3778,3,1,2,3,4,1,0,0,0,2
48,1,0,2,7,1.9994,0.52976,0.70738,0.46073,0.1213,0.24405,4.7624,1.0182,-0.062493,0.073192,-0.54417,-0.058653,21.687,5.0678,3.0559,0.58228,0.053002,0.010582,3.5833,21.25,14.833,6.5,3.75,0.71053,3,1,2,3,4,1,0,0,0,2
48,1,0,2,8,1.4051,0.43192,0.2603,0.80654,0.49014,0.51405,3.191,1.031,0.61089,0.094108,-0.3717,-0.035876,16.97,7.476,3.7616,0.85307,0.043634,0.0058737,0,34.917,7.25,10.917,6.9167,1.3158,3,1,2,3,4,1,0,0,0,2
48,1,0,2,9,1.3858,0.2124,0.21956,0.29712,0.097554,0.12576,5.7636,-1.8054,1.932,-0.23481,-0.74407,-0.10393,22.019,2.6772,10.532,0.26308,0.036097,0.0046913,0.58333,12.813,8.1667,1.4167,3,0.47368,3,1,2,3,3,1,0,0,0,2
49,1,0,2,1,0.24961,0.17136,0.10097,0.28078,1.4586,0.10471,2.1002,3.339,-2.2299,0.3591,-0.29365,-0.030192,18.094,15.644,0.49745,1.8688,0.10672,0.0069325,0,127,25.333,12.667,3.4167,9.8222,9,8,5,9,4,1,0,0,0,2
49,1,0,2,2,0.093787,0.24106,0.082747,0.17915,0.73592,0.25161,2.8955,2.8564,-3.5245,0.3343,-0.37386,-0.033937,13.757,12.957,0.53938,1.5409,0.092871,0.0080933,0,87.333,17.083,20.417,7.25,0.93333,9,8,5,9,3,2,0,0,0,2
49,1,0,2,3,0.14766,1.2508,0.056505,0.28552,0.18708,0.3877,5.4102,3.5379,-4.4722,0.36122,-0.75607,-0.052486,25.965,13.774,0.34098,1.5761,0.10843,0.0047157,0,84.167,14.25,12,6.6667,2.875,9,8,5,9,4,2,0,0,0,2
49,1,0,2,4,0.073092,1.303,0.031819,0.18155,0.13948,0.61368,1.9449,2.8191,-5.6318,0.32405,-0.25743,-0.01337,12.943,12.918,0.59106,1.7037,0.10846,0.012379,0,88.167,8.6667,11.833,5.3333,1.75,9,8,5,9,3,2,0,0,0,1
49,1,0,2,5,0.27123,0.52419,0.044551,0.052347,0.13469,0.42205,4.566,2.9219,0.54396,0.27221,-0.492,-0.04788,21.352,13.146,3.88,1.4466,0.098588,0.0051398,0,84.417,20.75,8.5833,5.6667,3.3438,9,8,5,9,4,2,0,0,0,2
49,1,0,2,6,0.075758,0.36581,0.057238,0.097862,0.073673,0.92832,2.6988,3.7821,-4.2776,0.48534,-0.40197,-0.026812,16.68,17.199,0.48376,2.0851,0.11754,0.0063891,0,99.75,19.667,16.917,2.1875,3.6444,9,8,5,9,4,2,0,0,0,2
49,1,0,2,7,0.10673,0.25669,0.051883,0.13827,0.13885,0.24156,3.2126,2.7811,-2.7834,0.31936,-0.46598,-0.036668,17.433,12.787,0.82759,1.5222,0.10891,0.0040414,0,112.25,24,22.583,5.8333,6.2444,9,8,5,9,4,2,0,0,0,2
49,1,0,2,8,0.3944,0.2474,0.063847,0.069462,0.10858,0.088112,3.599,2.6427,0.92173,0.2573,-0.46609,-0.043273,23.379,12.245,8.9507,1.3834,0.07757,0.0073895,1,59.583,14.25,6.1667,3.0833,2.25,9,8,5,9,4,2,0,0,0,2
49,1,0,2,9,0.67285,0.2598,0.10394,0.029728,0.27979,0.058964,2.8222,2.6479,-1.2144,0.30913,-0.40503,-0.02834,23.053,14.952,3.0371,1.692,0.095204,0.0077102,0,48.5,44.333,8.75,8.4167,4.875,9,8,5,9,4,2,0,0,0,2
49,1,0,2,10,0.11789,0.7954,0.091744,0.20115,0.19525,0.1827,4.6181,4.578,-3.055,0.50284,-0.59503,-0.02874,19.357,16.349,0.68015,1.9405,0.064002,0.0070289,0.41667,50.417,16,16.167,3.5833,1.25,9,8,5,9,3,2,0,0,0,2
